Gene ID	Gene Name	Design Element	'Parkinson's disease' vs 'normal'.foldChange	'Parkinson's disease' vs 'normal'.pValue	'Parkinson's disease' vs 'normal'.tStat
ENSG00000055130	CUL1	207614_s_at	-0.3	0.347460386036547	-1.45517987866645
ENSG00000055332	EIF2AK2	213294_at	-0.5	0.203038841922063	-1.99212414812919
ENSG00000055917	PUM2	216221_s_at	-0.2	0.25167580075881	-1.79173044113781
ENSG00000056050	HPF1	218646_at	-0.5	0.238707337729667	-1.83690875074565
ENSG00000056097	ZFR	201857_at	-0.2	0.345386669246554	-1.46247468727788
ENSG00000056586	RC3H2	220202_s_at	-0.4	0.160828470455115	-2.21199285983425
ENSG00000056736	IL17RB	219255_x_at	1.0	0.0366669717098943	3.53229042758302
ENSG00000056972	TRAF3IP2	215411_s_at	0.2	0.357090961022853	1.42440505440017
ENSG00000057149	SERPINB3	209719_x_at	0.1	0.569517119214088	0.899167709598087
ENSG00000057608	GDI2	200009_at	-0.3	0.150849763126414	-2.26472731700891
ENSG00000057663	ATG5	202511_s_at	-0.3	0.259134945644269	-1.76630426473195
ENSG00000058063	ATP11B	212536_at	-0.1	0.807001024001805	-0.41534163982812
ENSG00000058085	LAMC2	202267_at	0.2	0.259997794711143	1.76363841712668
ENSG00000058091	CDK14	204604_at	-0.7	0.0798847478154148	-2.87137397138904
ENSG00000058272	PPP1R12A	201603_at	-0.5	0.275101978236796	-1.69758890703624
ENSG00000058404	CAMK2B	210404_x_at	-0.1	0.86248464066985	-0.310670497742528
ENSG00000058453	CROCC	216419_at	0.2	0.469087327270461	1.13291517296823
ENSG00000058668	ATP2B4	212135_s_at	-0.4	0.161888623714569	-2.20580027814772
ENSG00000058729	RIOK2	218535_s_at	-0.2	0.485792055983276	-1.09085685158472
ENSG00000059378	PARP12	218543_s_at	0.4	0.0929201784035127	2.71866780106045
ENSG00000059588	TARBP1	202813_at	-0.1	0.707209979935459	-0.611484481709402
ENSG00000059691	GATB	204300_at	-0.3	0.356674950379766	-1.42634559998515
ENSG00000059758	CDK17	221918_at	-0.5	0.166116705712475	-2.18305513168294
ENSG00000059804	SLC2A3	202499_s_at	-0.2	0.686488314225586	-0.657247668888259
ENSG00000059915	PSD	208102_s_at	0.1	0.534599623812544	0.974502754248411
ENSG00000060138	YBX3	201160_s_at	-0.1	0.910667240176557	-0.20363567825175
ENSG00000060140	STYK1	220030_at	-0.7	0.149982599449865	-2.26827254837984
ENSG00000060237	WNK1	211994_at	0.2	0.436061795851527	1.21116269260041
ENSG00000060303	RPS17P5	216348_at	0.1	0.779855761945517	0.468190667504129
ENSG00000060491	OGFR	202841_x_at	0.1	0.600103069793653	0.83475568706868
ENSG00000060558	GNA15	205349_at	0.1	0.518177741197275	1.01400532847905
ENSG00000060688	SNRNP40	215905_s_at	-0.1	0.569686078866023	-0.898185583140228
ENSG00000060709	RIMBP2	214811_at	-0.4	0.345089928755657	-1.46342037424731
ENSG00000060762	MPC1	218024_at	-0.2	0.380673014134892	-1.35623294887601
ENSG00000060971	ACAA1	202025_x_at	0.1	0.358485389184427	1.41934748202508
ENSG00000061273	HDAC7	217937_s_at	0.3	0.0600604156722037	3.10518455877725
ENSG00000061337	LZTS1	47550_at	-0.2	0.39322599691216	-1.32528376433409
ENSG00000061676	NCKAP1	207738_s_at	-0.6	0.106306980692472	-2.59480493017537
ENSG00000061794	MRPS35	217942_at	-0.5	0.0789894351291085	-2.88316178631607
ENSG00000061918	GUCY1B1	203817_at	-1.1	0.0331046854575213	-3.61769241031154
ENSG00000061936	SFSWAP	202774_s_at	0.1	0.40790296998337	1.28230289935409
ENSG00000061938	TNK2	203839_s_at	0.2	0.518177741197275	1.01607099488008
ENSG00000062598	ELMO2	221528_s_at	-0.1	0.618701243729522	-0.796133743851322
ENSG00000062716	VMP1	220990_s_at	-0.7	0.0366823838894728	-3.52654876568577
ENSG00000062725	APPBP2	202630_at	-0.3	0.297307220541327	-1.61808401490977
ENSG00000063046	EIF4B	211938_at	-0.2	0.518177741197275	-1.01327075458072
ENSG00000063169	BICRA	219445_at	0.1	0.544427160321974	0.95237889772956
ENSG00000063177	RPL18	200022_at	-0.1	0.440648620223431	-1.20151124822677
ENSG00000063180	CA11	209726_at	-0.5	0.202201816176205	-1.99591419365816
ENSG00000063244	U2AF2	218381_s_at	0.3	0.116327490974269	2.49634889854707
ENSG00000063245	EPN1	221141_x_at	0.2	0.18705879271365	2.06722447258482
ENSG00000063601	MTMR1	216095_x_at	0.1	0.868915325313067	0.298156304462855
ENSG00000063854	HAGH	205012_s_at	-0.4	0.39524529903374	-1.32098273796468
ENSG00000063978	RNF4	212696_s_at	-0.2	0.248333387899941	-1.80255450533506
ENSG00000064042	LIMCH1	212328_at	0.2	0.656734999007533	0.715914274136729
ENSG00000064115	TM7SF3	217974_at	-0.3	0.10231236016578	-2.62883304359636
ENSG00000064199	SPA17	205406_s_at	-0.3	0.110629980850588	-2.54586743809346
ENSG00000064313	TAF2	209523_at	-0.3	0.251613340486377	-1.79237765105061
ENSG00000064419	TNPO3	212318_at	0.4	0.0656124412331444	3.03793347046528
ENSG00000064490	RFXANK	202758_s_at	0.3	0.045214594619968	3.3898241660823
ENSG00000064601	CTSA	200661_at	0.1	0.575944803470255	0.884335910733227
ENSG00000064652	SNX24	218705_s_at	-0.1	0.654466439152091	-0.721517641385631
ENSG00000064655	EYA2	209692_at	0.3	0.0495006822589937	3.3124671055981
ENSG00000064687	ABCA7	219577_s_at	0.1	0.548615143870403	0.942631997543731
ENSG00000064726	BTBD1	217945_at	-0.4	0.146416387743221	-2.28502468419512
ENSG00000064763	FAR2	220615_s_at	-0.3	0.0707473358012678	-2.97411449026613
ENSG00000064787	BCAS1	204378_at	0.3	0.314798178838721	1.55907521802506
ENSG00000064886	CHI3L2	213060_s_at	0.4	0.356803671863218	1.42539645880079
ENSG00000064932	SBNO2	204166_at	0.1	0.507116454082005	1.04227062343202
ENSG00000064933	PMS1	213677_s_at	-0.2	0.574550076572728	-0.888454911621085
ENSG00000064961	HMG20B	210719_s_at	0.4	0.120091725734611	2.47278601352904
ENSG00000064995	TAF11	209358_at	-0.1	0.915076480174005	-0.192066661967715
ENSG00000064999	ANKS1A	212747_at	0.1	0.793904523417916	0.441419739691099
ENSG00000065029	ZNF76	207494_s_at	0.3	0.0566755739591563	3.18417580033806
ENSG00000065135	GNAI3	201180_s_at	0.3	0.441855533405519	1.19729754160719
ENSG00000065150	IPO5	211954_s_at	-0.6	0.0589790011875687	-3.1365013438071
ENSG00000065154	OAT	201599_at	-0.9	0.0213808996649705	-4.13544676860016
ENSG00000065183	WDR3	218882_s_at	-0.2	0.261292063140096	-1.75937899715222
ENSG00000065243	PKN2	212629_s_at	-0.1	0.671451206015628	-0.688431656689834
ENSG00000065268	WDR18	209461_x_at	-0.1	0.680533242965726	-0.668274582383378
ENSG00000065357	DGKA	203385_at	0.2	0.311827685736717	1.56823459950808
ENSG00000065361	ERBB3	202454_s_at	0.3	0.213713800403092	1.94427926082054
ENSG00000065427	KARS1	200840_at	-0.3	0.344467193432573	-1.46497989717254
ENSG00000065518	NDUFB4	218226_s_at	-0.3	0.36437820759763	-1.40239833208904
ENSG00000065526	SPEN	201997_s_at	0.5	0.0366823838894728	3.52715891650938
ENSG00000065534	MYLK	202555_s_at	0.2	0.495075350845916	1.0717158505156
ENSG00000065548	ZC3H15	201593_s_at	-1.2	0.0396800114869106	-3.46725873072516
ENSG00000065559	MAP2K4	203266_s_at	-0.8	0.185212734758628	-2.07499103975228
ENSG00000065609	SNAP91	204953_at	-1.0	0.170377205754919	-2.16438807927798
ENSG00000065613	SLK	206874_s_at	0.1	0.839232767493163	0.354723832483702
ENSG00000065665	SEC61A2	219499_at	-0.1	0.909077466286734	-0.208175558906205
ENSG00000065717	TLE2	40837_at	0.3	0.122810524032765	2.4469806645734
ENSG00000065833	ME1	204059_s_at	-0.5	0.073071838066147	-2.94707669813437
ENSG00000065882	TBC1D1	212350_at	0.4	0.057451519801186	3.16769733656014
ENSG00000065883	CDK13	207318_s_at	-0.2	0.371354712822954	-1.38255677230976
ENSG00000065911	MTHFD2	201761_at	0.6	0.358071471281606	1.42161649799417
ENSG00000065989	PDE4A	204735_at	-0.2	0.470584308070175	-1.12989439540801
ENSG00000066027	PPP2R5A	202187_s_at	0.1	0.424086749433059	1.23976725538153
ENSG00000066032	CTNNA2	205373_at	-0.3	0.307159644928059	-1.58580587764084
ENSG00000066044	ELAVL1	201726_at	0.4	0.256620437343653	1.77342204158045
ENSG00000066117	SMARCD1	209518_at	0.2	0.424436284477609	1.23876500190219
ENSG00000066294	CD84	205988_at	0.1	0.453094252647377	1.1717367289048
ENSG00000066336	SPI1	205312_at	0.1	0.579434017583658	0.87518508498607
ENSG00000066382	MPPED2	205413_at	-0.7	0.0558591776823257	-3.19376156643844
ENSG00000066422	ZBTB11	204847_at	-0.5	0.174469461273305	-2.13810341841528
ENSG00000066455	GOLGA5	218241_at	-0.5	0.098669488472673	-2.65712809475434
ENSG00000066468	FGFR2	203638_s_at	0.3	0.379513464941429	1.35924844593359
ENSG00000066557	LRRC40	218577_at	-1.5	8.91743686752829E-4	-6.91003370092076
ENSG00000066583	ISOC1	218170_at	-0.1	0.844467054545355	-0.346158634616221
ENSG00000066651	TRMT11	218877_s_at	-0.3	0.412287023166663	-1.26798310078678
ENSG00000066654	THUMPD1	206555_s_at	-0.3	0.0839320933559664	-2.81630608752421
ENSG00000066739	ATG2B	219164_s_at	0.1	0.74973903024411	0.532754762348676
ENSG00000066777	ARFGEF1	202956_at	-0.2	0.491924256033251	-1.07810545189475
ENSG00000066933	MYO9A	219027_s_at	0.3	0.0661229999668779	3.03098521461164
ENSG00000067048	DDX3Y	205000_at	0.1	0.889321268837838	0.255078771059445
ENSG00000067064	IDI1	204615_x_at	-0.4	0.20146369384335	-2.00070511945841
ENSG00000067082	KLF6	208961_s_at	0.1	0.527730225020752	0.990879154806068
ENSG00000067113	PLPP1	210946_at	0.1	0.854004353556333	0.328819095789017
ENSG00000067182	TNFRSF1A	207643_s_at	0.7	0.0764279905107077	2.9124900806319
ENSG00000067191	CACNB1	210185_at	0.1	0.456359984021286	1.1645781607518
ENSG00000067208	EVI5	209717_at	-0.1	0.462094471378945	-1.15172514271727
ENSG00000067221	STOML1	33736_at	-0.3	0.300658777910844	-1.60838100083443
ENSG00000067225	PKM	201251_at	-0.4	0.625410203602656	-0.779842238195145
ENSG00000067248	DHX29	212648_at	-0.3	0.545041351761366	-0.951125974170701
ENSG00000067334	DNTTIP2	202776_at	-0.2	0.321671817523417	-1.53560127672053
ENSG00000067369	TP53BP1	203050_at	-0.1	0.828793617839096	-0.374242533100261
ENSG00000067533	RRP15	219037_at	-0.1	0.771039749235797	-0.487682743705423
ENSG00000067606	PRKCZ	202178_at	-0.3	0.371619316158513	-1.38122665665615
ENSG00000067704	IARS2	217900_at	-0.3	0.364732992790369	-1.40148520391056
ENSG00000067715	SYT1	203999_at	-1.2	0.139498178852544	-2.33240644661343
ENSG00000067798	NAV3	204823_at	-0.4	0.22547054407543	-1.89824526233058
ENSG00000067836	ROGDI	218394_at	-0.2	0.6562547606081	-0.717835052826521
ENSG00000067842	ATP2B3	207026_s_at	-0.5	0.132890028197783	-2.37548722287489
ENSG00000067955	CBFB	202370_s_at	0.2	0.507168550942955	1.04196964343176
ENSG00000068001	HYAL2	206855_s_at	0.2	0.340766556674732	1.47499016287513
ENSG00000068024	HDAC4	204225_at	0.1	0.749791679103056	0.531609087596258
ENSG00000068078	FGFR3	204379_s_at	0.5	0.140223252710625	2.32579325949808
ENSG00000068120	COASY	201913_s_at	0.2	0.17757925214518	2.11289296490616
ENSG00000068305	MEF2A	212535_at	-0.2	0.573919780630595	-0.890044768454494
ENSG00000068323	TFE3	212457_at	0.1	0.551845082376901	0.934315992112051
ENSG00000068366	ACSL4	202422_s_at	-0.5	0.0942612315613821	-2.70006745320845
ENSG00000068383	INPP5A	203006_at	-0.1	0.856210697710797	-0.322654881068199
ENSG00000068438	FTSJ1	205324_s_at	-0.1	0.691746681274441	-0.647149403789246
ENSG00000068489	PRR11	219392_x_at	0.6	0.0330217845709335	3.62508015844916
ENSG00000068615	REEP1	204365_s_at	-0.6	0.140223252710625	-2.32614349096578
ENSG00000068697	LAPTM4A	200673_at	-0.1	0.661907386512204	-0.70578749254252
ENSG00000068745	IP6K2	218192_at	0.2	0.707041686500751	0.612493284945845
ENSG00000068796	KIF2A	203087_s_at	-0.1	0.711551822516525	-0.60486724986455
ENSG00000068903	SIRT2	220605_s_at	0.3	0.133255081201435	2.37133793609387
ENSG00000068976	PYGM	205577_at	0.1	0.413309637595582	1.26514581549127
ENSG00000069020	MAST4	40016_g_at	0.5	0.118811861907427	2.48460431791213
ENSG00000069122	ADGRF5	212950_at	-0.2	0.521800053521641	-1.00551328485958
ENSG00000069248	NUP133	202184_s_at	-0.1	0.895103890010543	-0.241474635831829
ENSG00000069275	NUCKS1	217802_s_at	-0.7	0.174381545403576	-2.13936288088491
ENSG00000069345	DNAJA2	209157_at	-0.8	0.0548388707446803	-3.20813871672934
ENSG00000069424	KCNAB2	203402_at	-0.2	0.568800921535492	-0.901142187009499
ENSG00000069535	MAOB	204041_at	-0.1	0.791596138959667	-0.446915794217544
ENSG00000069667	RORA	210426_x_at	-0.3	0.400216949229698	-1.30486072120097
ENSG00000069702	TGFBR3	204731_at	0.4	0.310859670433174	1.57301811622236
ENSG00000069849	ATP1B3	208836_at	-0.3	0.340826867625202	-1.47444469673901
ENSG00000069943	PIGB	205452_at	-0.1	0.705795459346795	-0.615959649792714
ENSG00000069956	MAPK6	207121_s_at	-0.5	0.148163938285022	-2.27601694358573
ENSG00000069966	GNB5	204000_at	-0.2	0.569565248828129	-0.89851128913433
ENSG00000069998	HDHD5	218592_s_at	0.2	0.259997794711143	1.76348031023271
ENSG00000070010	UFD1	209103_s_at	-0.1	0.522921003513388	-1.00244890001508
ENSG00000070018	LRP6	205606_at	0.1	0.499516915057795	1.05875844905824
ENSG00000070061	ELP1	202491_s_at	-0.1	0.844467054545355	-0.345913814485536
ENSG00000070081	NUCB2	203675_at	-0.6	0.0330217845709335	-3.62600295695817
ENSG00000070087	PFN2	204992_s_at	-0.9	0.0250779347710006	-3.9621609048935
ENSG00000070182	SPTB	214145_s_at	-0.1	0.75716452808286	-0.515719623699789
ENSG00000070190	DAPP1	219290_x_at	0.4	0.0298007165109568	3.7903635996394
ENSG00000070214	SLC44A1	222364_at	-0.1	0.746827780590586	-0.538171148387772
ENSG00000070269	TMEM260	219757_s_at	-0.1	0.571777452035466	-0.893832275701619
ENSG00000070366	SMG6	214940_s_at	0.2	0.23430719909881	1.85978090749166
ENSG00000070371	CLTCL1	205944_s_at	0.2	0.216382199566375	1.93513896434129
ENSG00000070404	FSTL3	203592_s_at	0.3	0.0832660967036365	2.82836964181323
ENSG00000070413	DGCR2	214198_s_at	-0.1	0.808940562000988	-0.41181769037617
ENSG00000070423	RNF126	215031_x_at	-0.1	0.805983676729262	-0.418168155001827
ENSG00000070444	MNT	204206_at	0.2	0.266563176549391	1.7313454003887
ENSG00000070476	ZXDC	218639_s_at	0.4	0.0213137261271979	4.17003409036686
ENSG00000070495	JMJD6	215233_at	0.5	0.269438961770705	1.72056416733147
ENSG00000070501	POLB	203616_at	-0.1	0.526253654749443	-0.994359202330336
ENSG00000070540	WIPI1	213836_s_at	0.1	0.856986291593456	0.320815984874069
ENSG00000070614	NDST1	202607_at	0.1	0.724779256882106	0.582537522844326
ENSG00000070718	AP3M2	203410_at	-0.3	0.341101089687682	-1.47350389807721
ENSG00000070729	CNGB1	210769_at	0.3	0.160025177336953	2.21707432606034
ENSG00000070756	PABPC1	215157_x_at	-0.5	0.121119028965181	-2.46211189711112
ENSG00000070761	CFAP20	217957_at	-0.6	0.238670419109035	-1.83720927881437
ENSG00000070770	CSNK2A2	203575_at	0.2	0.558209666579452	0.922106021687666
ENSG00000070785	EIF2B3	218488_at	-0.3	0.106953651105891	-2.58271542838252
ENSG00000070808	CAMK2A	213108_at	-0.3	0.518177741197275	-1.01503811125725
ENSG00000070814	TCOF1	202385_s_at	0.1	0.656905342157979	0.714964782797276
ENSG00000070831	CDC42	214230_at	-1.3	0.104955172284277	-2.60609336036379
ENSG00000070882	OSBPL3	209627_s_at	-0.2	0.404912937158707	-1.29038255753072
ENSG00000070961	ATP2B1	212930_at	-0.9	0.133116527719368	-2.37383154172918
ENSG00000071051	NCK2	203315_at	-0.1	0.757438486740944	-0.512470125496161
ENSG00000071054	MAP4K4	218181_s_at	0.2	0.627540879511716	0.775862659814739
ENSG00000071082	RPL31	200963_x_at	-0.2	0.353053672607944	-1.43630147693057
ENSG00000071127	WDR1	200609_s_at	0.1	0.671750804479843	0.687614964483957
ENSG00000071189	SNX13	215366_at	0.1	0.49586730005694	1.06796202873321
ENSG00000071205	ARHGAP10	219431_at	0.2	0.278190844271414	1.68690819276595
ENSG00000071242	RPS6KA2	212912_at	0.3	0.204404553801322	1.98610915027866
ENSG00000071243	ING3	205070_at	-0.4	0.0856908018762455	-2.78975895094411
ENSG00000071282	LMCD1	218574_s_at	0.1	0.431864795136115	1.22062617084731
ENSG00000071462	BUD23	207628_s_at	0.1	0.75716452808286	0.514042561065649
ENSG00000071537	SEL1L	202061_s_at	-0.6	0.100482964414178	-2.64415096207316
ENSG00000071539	TRIP13	204033_at	0.1	0.807916591872735	0.413327310409562
ENSG00000071553	ATP6AP1	207809_s_at	-0.5	0.152921874158116	-2.25123363556029
ENSG00000071564	TCF3	210776_x_at	0.2	0.312561070702345	1.56619241746232
ENSG00000071575	TRIB2	202478_at	0.1	0.883512877264844	0.265816885763243
ENSG00000071655	MBD3	41160_at	0.1	0.753490463183597	0.524081847391304
ENSG00000071677	PRLH	221443_x_at	0.2	0.410757994542518	1.27352591132165
ENSG00000071794	HLTF	202983_at	-0.7	0.0277689329351894	-3.88294368001428
ENSG00000071859	FAM50A	203262_s_at	0.2	0.447488792381691	1.18400047576947
ENSG00000071894	CPSF1	201638_s_at	0.2	0.175724669092908	2.12933491842888
ENSG00000071991	CDH19	206898_at	0.5	0.20146369384335	2.00066943444871
ENSG00000071994	PDCD2	213581_at	-0.3	0.436061795851527	-1.21145922829169
ENSG00000072041	SLC6A15	206376_at	-0.5	0.265941509131988	-1.73401941210416
ENSG00000072042	RDH11	217776_at	-0.1	0.605608924874003	-0.821838280128983
ENSG00000072071	ADGRL1	47560_at	-0.1	0.873118789667162	-0.289617374244637
ENSG00000072110	ACTN1	208636_at	0.2	0.426365969582003	1.23300069291009
ENSG00000072121	ZFYVE26	213073_at	0.2	0.240515012413727	1.83043696592998
ENSG00000072134	EPN2	203464_s_at	-0.1	0.75154590904099	-0.528211978713128
ENSG00000072135	PTPN18	203555_at	0.1	0.79212791593516	0.44526680011802
ENSG00000072163	LIMS2	220765_s_at	0.2	0.174364240913615	2.13997136143716
ENSG00000072274	TFRC	208691_at	-0.1	0.889859864630787	-0.25388724766809
ENSG00000072401	UBE2D1	211764_s_at	-0.3	0.0589790011875687	-3.13312936988432
ENSG00000072501	SMC1A	201589_at	0.4	0.346159720972074	1.45979857444648
ENSG00000072657	TRHDE	219937_at	-0.9	0.0330217845709335	-3.63714555676768
ENSG00000072682	P4HA2	202733_at	0.5	0.160828470455115	2.21178967214672
ENSG00000072736	NFATC3	210555_s_at	0.4	0.0132443048197298	4.52757501641526
ENSG00000072778	ACADVL	200710_at	0.7	0.0369036520128105	3.52150323358051
ENSG00000072786	STK10	40420_at	0.3	0.0840275536623142	2.81327010963855
ENSG00000072803	FBXW11	209455_at	-0.2	0.410971934529829	-1.27258500890509
ENSG00000072818	ACAP1	205212_s_at	0.3	0.238447967790212	1.83901621817308
ENSG00000072832	CRMP1	202517_at	-0.1	0.737398384136021	-0.558494347278125
ENSG00000072849	DERL2	218333_at	0.3	0.272674197245988	1.70506679617159
ENSG00000072858	SIDT1	219734_at	-0.2	0.209590444346779	-1.96371397870964
ENSG00000072864	NDE1	218414_s_at	0.3	0.302521293615476	1.60167530278065
ENSG00000073050	XRCC1	203655_at	0.1	0.749870997680451	0.531204389854935
ENSG00000073060	SCARB1	201819_at	0.2	0.193828717859492	2.03650226567996
ENSG00000073067	CYP2W1	220562_at	0.2	0.220354831446716	1.92022870077101
ENSG00000073282	TP63	211195_s_at	0.1	0.638354216094137	0.752966548222745
ENSG00000073331	ALPK1	207133_x_at	0.5	0.0389161954006341	3.48776972647475
ENSG00000073417	PDE8A	212521_s_at	0.2	0.253532904035372	1.78393832151471
ENSG00000073464	CLCN4	214769_at	-0.7	0.232690565098584	-1.8666245200473
ENSG00000073598	FNDC8	220499_at	0.2	0.270508618013438	1.71685200454374
ENSG00000073605	GSDMB	219233_s_at	0.4	0.109369488424791	2.55764237071477
ENSG00000073737	DHRS9	219799_s_at	0.3	0.118811861907427	2.48370159057708
ENSG00000073756	PTGS2	204748_at	-0.3	0.327739089308971	-1.51411565754745
ENSG00000073792	IGF2BP2	218847_at	0.6	0.0214273072688135	4.0999351077593
ENSG00000073849	ST6GAL1	201998_at	0.1	0.654710319252854	0.720556282148575
ENSG00000073910	FRY	204072_s_at	-0.6	0.302769396070152	-1.60031712005663
ENSG00000073921	PICALM	212506_at	0.1	0.49586730005694	1.06815006206355
ENSG00000073969	NSF	202395_at	-0.9	0.145261825911878	-2.29234748304972
ENSG00000074054	CLASP1	212752_at	0.3	0.324071176929332	1.52682118552239
ENSG00000074181	NOTCH3	203238_s_at	0.2	0.330970687729601	1.50474345381065
ENSG00000074201	CLNS1A	209143_s_at	-0.1	0.703170144393489	-0.621516307628088
ENSG00000074317	SNCB	207853_s_at	-0.3	0.495075350845916	-1.0714948012231
ENSG00000074319	TSG101	201758_at	-0.2	0.373436479494076	-1.37464870621623
ENSG00000074356	NCBP3	218896_s_at	0.2	0.619947630479692	0.793386784515869
ENSG00000074370	ATP2A3	213036_x_at	0.2	0.384085159249639	1.34753571045358
ENSG00000074416	MGLL	211026_s_at	0.3	0.201862197381878	1.99803898965283
ENSG00000074590	NUAK1	204589_at	-0.4	0.265992345796358	-1.73371126154612
ENSG00000074657	ZNF532	220617_s_at	0.3	0.468129168450758	1.13568019936344
ENSG00000074696	HACD3	217777_s_at	-0.5	0.196502170936064	-2.02404931307155
ENSG00000074706	IPCEF1	214735_at	-0.7	0.225919012457099	-1.89645812175298
ENSG00000074755	ZZEF1	212601_at	-0.1	0.755190902778359	-0.520490709683977
ENSG00000074842	MYDGF	221739_at	0.1	0.713700875302763	0.601565997578047
ENSG00000075043	KCNQ2	205737_at	-0.2	0.744052680916944	-0.542066856763989
ENSG00000075089	ACTR6	218395_at	-1.1	0.0330217845709335	-3.65904640284355
ENSG00000075142	SRI	208921_s_at	-0.1	0.831221689555151	-0.369407921395148
ENSG00000075151	EIF4G3	201936_s_at	-0.3	0.120958057879516	-2.46543054123963
ENSG00000075218	GTSE1	211040_x_at	0.4	0.0452885018848359	3.38662205103699
ENSG00000075234	TTC38	218272_at	0.4	0.0306457126877446	3.76937847393136
ENSG00000075239	ACAT1	205412_at	-0.3	0.304216187052238	-1.59606187818945
ENSG00000075292	ZNF638	213775_x_at	-0.1	0.788524923675155	-0.453543814885846
ENSG00000075340	ADD2	213484_at	-0.4	0.440711274138991	-1.20044264575161
ENSG00000075399	VPS9D1	205781_at	0.3	0.412657092720563	1.26644193216671
ENSG00000075413	MARK3	202568_s_at	0.4	0.233220473256316	1.864574709685
ENSG00000075415	SLC25A3	200030_s_at	-0.4	0.140953871767873	-2.31972924853597
ENSG00000075420	FNDC3B	218618_s_at	0.1	0.742410925031048	0.546277658312706
